Customer_ID,Membership_Tier,Customer_Since,Age,Gender,City,Occupation,Income_Level,Total_Transactions_6M,Total_Spend_6M,Average_Order_Value,Preferred_Brand,Reward_Utilization,Reward_Expiry_Risk,Purchase_Frequency,Loyalty_Engagement,Days_Since_Last_Purchase,Upgrade_Readiness,Customer_Health,Churn_Risk,favorite_category,favorite_brand,top_merchant,category_diversity,brand_diversity,spending_diversity_score,average_days_between_purchases,seasonality_score,recency,frequency,monetary,total_spend,average_order_value,purchase_frequency,days_since_last_purchase,reward_points_earned,reward_points_redeemed,reward_utilization_pct,coupon_usage_pct,reward_redemption_rate,average_reward_per_transaction,website_visits,session_duration,wishlist_added,cart_abandoned,email_click_rate,push_notification_response,app_usage_score,customer_engagement_score,online_purchase_ratio,offline_purchase_ratio,weekend_shopping_ratio,average_monthly_spend,customer_lifetime_value,estimated_annual_spend,profitability_score,customer_health_score,upgrade_readiness_score,churn_risk_score,loyalty_score,high_value_customer_flag,dormancy_flag,premium_customer_flag
C0139,Bronze,2025-05-08,46,Male,Hyderabad,CA,Low,6,590657,98442.83,Apple,0.31,0.21,1.0,Medium,60,No,Critical,Low,Audio,Apple,App,4,2,0.8962406222948989,23.2,0.32083456907856284,61,6,590657.0,590657.0,98442.83333333333,1.0,61,5903.0,1817.0,30.780958782346335,50.0,0.2486996985372301,983.8333333333334,67.0,17.666666666666668,0.0,0.0,0.0,0.0,100.0,66.0,1.0,0.0,0.0,98442.83333333333,1436012.09,1181314.0,177178.93,10.0,0.0,10.0,51.456191756469266,0,1,0
C0140,Platinum,2024-10-02,48,Male,Ahmedabad,Manager,Low,10,1119166,111916.6,Google Nest,0.48,0.13,1.67,High,11,No,Needs Attention,Low,Smart Home,Google Nest,Offline,2,1,0.8812908963453026,18.666666666666668,0.5512041325909207,12,10,1119166.0,1119166.0,111916.6,1.6666666666666667,12,11187.0,5318.0,47.53732006119843,50.0,0.43490349980789705,1118.7,72.0,13.4,0.0,0.0,0.0,0.0,100.0,78.0,0.4,0.6,0.2,186527.66666666666,4056881.0,2238332.0,335696.62,40.0,0.0,10.0,80.90746401223969,1,0,1
C0141,Gold,2021-04-11,28,Male,Delhi,CA,Medium,8,796451,99556.38,Bose,0.44,0.05,1.33,High,4,No,Needs Attention,Low,Speaker,Bose,App,3,2,0.8868595044121972,25.0,0.5735703964623172,5,8,796451.0,796451.0,99556.375,1.3333333333333333,5,7961.0,3530.0,44.34116311475799,62.5,0.4043528059514859,995.125,99.0,13.375,0.0,0.0,0.0,0.0,100.0,78.0,0.75,0.25,0.125,132741.83333333334,8425699.29,1592902.0,238900.0,40.0,0.0,10.0,72.7682326229516,0,0,1
C0142,Silver,2024-04-11,32,Male,Hyderabad,Engineer,High,4,351854,87963.5,Samsung,0.47,0.16,0.67,Medium,4,No,Needs Attention,Low,Audio,Samsung,App,4,3,0.9999999971146099,52.0,0.6294604324616873,5,4,351854.0,351854.0,87963.5,0.6666666666666666,5,3516.0,1663.0,47.29806584955043,25.0,0.3926800462982762,879.0,46.0,20.25,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.75,58642.333333333336,1610677.31,703708.0,105539.57,40.0,0.0,10.0,62.25961316991008,0,0,0
C0143,Platinum,2020-11-08,35,Male,Bengaluru,Doctor,Low,8,483297,60412.12,Samsung,0.25,0.36,1.33,Medium,53,No,Critical,Low,Audio,Samsung,Online,5,4,0.9283832086629118,16.857142857142858,0.5330765142078335,54,8,483297.0,483297.0,60412.125,1.3333333333333333,54,4830.0,1189.0,24.616977174706054,62.5,0.22299324789386113,603.75,87.0,17.375,0.0,0.0,0.0,0.0,100.0,66.0,0.625,0.375,0.0,80549.5,5520369.84,966594.0,144977.21,10.0,0.0,10.0,72.72339543494121,0,0,1
C0144,Gold,2021-05-13,23,Female,Ahmedabad,Manager,High,9,768216,85357.33,Bose,0.52,0.11,1.5,High,31,No,Needs Attention,Low,Audio,Bose,Offline,4,3,0.8763576366044623,16.5,0.3700772595341983,32,9,768216.0,768216.0,85357.33333333333,1.5,32,7677.0,3967.0,51.67383085622792,55.55555555555556,0.4668157207968749,853.0,71.0,12.666666666666666,0.0,0.0,0.0,0.0,100.0,78.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,128036.0,7992390.97,1536432.0,230425.13,40.0,0.0,10.0,74.23476617124558,0,0,1
C0145,Bronze,2023-09-10,33,Female,Delhi,Doctor,High,10,1105890,110589.0,Google Nest,0.36,0.12,1.67,High,37,No,Critical,Low,Smart Home,Google Nest,App,3,2,0.8586727083425374,14.444444444444445,0.6806586379018233,38,10,1105890.0,1105890.0,110589.0,1.6666666666666667,38,11054.0,4034.0,36.49357695269262,40.0,0.3242765270705173,1105.4,100.0,18.3,0.0,0.0,0.0,0.0,100.0,78.0,0.6,0.4,0.5,184315.0,6358299.79,2211780.0,331726.66,10.0,0.0,10.0,56.198715390538524,1,0,0
C0146,Silver,2023-03-12,52,Male,Hyderabad,Doctor,Low,7,649733,92819.0,Apple,0.65,0.08,1.17,High,22,No,Needs Attention,Low,Watch,Apple,App,4,3,0.9211854937031643,22.833333333333332,0.7372804535228737,23,7,649733.0,649733.0,92819.0,1.1666666666666667,23,6494.0,4216.0,64.92146586861493,28.57142857142857,0.596406845952176,927.7142857142857,73.0,16.571428571428573,0.0,0.0,0.0,0.0,100.0,78.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,108288.83333333333,4383140.62,1299466.0,194877.74,40.0,0.0,10.0,69.38429317372298,0,0,0
C0147,Gold,2025-02-09,46,Male,Bengaluru,Student,Low,7,555210,79315.71,Bose,0.38,0.08,1.17,High,0,No,Critical,Low,Audio,Bose,Offline,2,3,0.5916727756969373,27.0,0.6004682835386228,1,7,555210.0,555210.0,79315.71428571429,1.1666666666666667,1,5549.0,2088.0,37.62840144597513,71.42857142857143,0.3164115770322601,792.7142857142857,87.0,27.428571428571427,0.0,0.0,0.0,0.0,100.0,78.0,0.5714285714285714,0.42857142857142855,0.2857142857142857,92535.0,1617367.39,1110420.0,166542.12,10.0,0.0,10.0,71.42568028919503,0,0,1
C0148,Gold,2019-12-24,23,Female,Pune,CA,Medium,7,759500,108500.0,Samsung,0.45,0.03,1.17,Medium,10,No,Needs Attention,Low,Audio,Samsung,App,3,3,0.9821410301041575,26.0,0.26874847942109603,11,7,759500.0,759500.0,108500.0,1.1666666666666667,11,7591.0,3387.0,44.61862726305016,57.14285714285714,0.3669953403759938,1084.4285714285713,72.0,19.285714285714285,0.0,0.0,0.0,0.0,100.0,66.0,0.8571428571428571,0.14285714285714285,0.2857142857142857,126583.33333333333,10006061.6,1519000.0,227816.13,40.0,0.0,10.0,69.22372545261003,0,0,1
C0149,Silver,2020-02-08,29,Male,Delhi,Doctor,Medium,8,789633,98704.12,Sony,0.46,0.03,1.33,High,0,No,Needs Attention,Low,Audio,Sony,Offline,4,3,0.8749999971146099,23.428571428571427,0.7845616035231615,1,8,789633.0,789633.0,98704.125,1.3333333333333333,1,7894.0,3597.0,45.56625279254339,50.0,0.38631725874093303,986.75,85.0,14.375,0.0,0.0,0.0,0.0,100.0,78.0,0.5,0.5,0.375,131605.5,10204155.4,1579266.0,236853.93,40.0,0.0,10.0,65.51325055850867,0,0,0
C0150,Bronze,2023-04-25,28,Male,Delhi,Business,Low,6,581797,96966.17,Google Nest,0.51,0.04,1.0,Medium,11,No,Needs Attention,Low,Security,Google Nest,App,4,3,0.8962406222948989,28.8,0.6968409239535925,12,6,581797.0,581797.0,96966.16666666667,1.0,12,5815.0,2991.0,51.43594144207061,33.33333333333333,0.4505196558961897,969.1666666666666,53.0,15.0,0.0,0.0,0.0,0.0,100.0,66.0,0.6666666666666666,0.3333333333333333,0.0,96966.16666666667,3784667.14,1163594.0,174509.19,40.0,0.0,10.0,55.58718828841412,0,0,0
C0151,Silver,2024-07-19,24,Female,Ahmedabad,Student,Medium,8,511882,63985.25,Sony,0.28,0.26,1.33,High,30,No,Critical,Low,TV,Sony,App,3,2,0.8194483691420859,21.428571428571427,0.3968066856694835,31,8,511882.0,511882.0,63985.25,1.3333333333333333,31,5115.0,1411.0,27.58553269289241,50.0,0.24264832288452567,639.375,98.0,18.5,0.0,0.0,0.0,0.0,100.0,78.0,0.75,0.25,0.125,85313.66666666667,2065746.93,1023764.0,153550.49,10.0,0.0,10.0,61.91710653857848,0,0,0
C0152,Gold,2025-04-24,59,Female,Mumbai,Student,Medium,7,666985,95283.57,Sony,0.45,0.13,1.17,High,19,No,Needs Attention,Low,Audio,Sony,App,5,4,0.9629610616878398,21.666666666666668,0.43842093841122753,20,7,666985.0,666985.0,95283.57142857143,1.1666666666666667,20,6666.0,3012.0,45.184518384061626,42.857142857142854,0.4115316294418204,952.2857142857143,77.0,20.571428571428573,0.0,0.0,0.0,0.0,100.0,78.0,1.0,0.0,0.14285714285714285,111164.16666666667,1672712.55,1333970.0,200065.38,40.0,0.0,10.0,72.93690367681232,0,0,1
C0153,Gold,2023-04-15,43,Female,Ahmedabad,Student,Low,5,356844,71368.8,Google Nest,0.48,0.0,0.83,Medium,21,No,Needs Attention,Low,Smart Home,Google Nest,App,3,2,0.8649735179872096,12.75,0.4884400690066881,22,5,356844.0,356844.0,71368.8,0.8333333333333334,22,3567.0,1698.0,47.60302762096151,60.0,0.38131596590766687,713.4,45.0,17.2,0.0,0.0,0.0,0.0,100.0,66.0,0.8,0.2,0.0,59474.0,2340857.56,713688.0,107036.22,40.0,0.0,10.0,69.8206055241923,0,0,1
C0154,Bronze,2021-04-26,56,Male,Delhi,Doctor,Low,4,171249,42812.25,Samsung,0.34,0.05,0.67,Medium,13,No,Critical,Low,TV,Samsung,Offline,2,2,0.8112781215737428,42.666666666666664,0.7458030990559956,14,4,171249.0,171249.0,42812.25,0.6666666666666666,14,1711.0,578.0,33.781414180120315,25.0,0.2617753611332637,427.75,50.0,24.0,0.0,0.0,0.0,0.0,100.0,66.0,0.5,0.5,0.5,28541.5,1797587.04,342498.0,51368.92,10.0,0.0,10.0,52.05628283602406,0,0,0
C0155,Platinum,2023-01-07,34,Female,Delhi,Doctor,Low,6,813600,135600.0,Apple,0.48,0.01,1.0,High,28,No,Needs Attention,Low,Audio,Apple,App,5,3,0.9697238967615727,21.6,0.6591250348142078,29,6,813600.0,813600.0,135600.0,1.0,29,8133.0,3865.0,47.5224393858079,33.33333333333333,0.42509898765387266,1355.5,81.0,19.333333333333332,0.0,0.0,0.0,0.0,100.0,78.0,0.6666666666666666,0.3333333333333333,0.0,135600.0,5773719.92,1627200.0,244041.35,40.0,0.0,10.0,80.90448787716159,1,0,1
C0156,Silver,2022-01-15,23,Male,Ahmedabad,Student,Low,6,601878,100313.0,Apple,0.51,0.03,1.0,High,57,No,Needs Attention,Low,Audio,Apple,Offline,4,3,0.9591479141418546,22.8,0.5906493662989993,58,6,601878.0,601878.0,100313.0,1.0,58,6016.0,3057.0,50.81449459638549,33.33333333333333,0.4534262823295368,1002.6666666666666,61.0,20.166666666666668,0.0,0.0,0.0,0.0,100.0,78.0,0.3333333333333333,0.6666666666666666,0.0,100313.0,5447799.23,1203756.0,180532.83,40.0,0.0,10.0,66.5628989192771,0,0,0
C0157,Bronze,2025-03-12,29,Female,Mumbai,CA,Low,7,574172,82024.57,Sony,0.51,0.06,1.17,Medium,5,No,Needs Attention,Low,Audio,Sony,App,3,2,0.8699155270429084,24.333333333333332,0.7509070786874329,6,7,574172.0,574172.0,82024.57142857143,1.1666666666666667,6,5739.0,2945.0,51.3155601127103,85.71428571428571,0.4550370821152085,819.8571428571429,67.0,18.714285714285715,0.0,0.0,0.0,0.0,100.0,66.0,0.8571428571428571,0.14285714285714285,0.2857142857142857,95695.33333333333,1575141.26,1148344.0,172222.15,40.0,0.0,10.0,55.56311202254206,0,0,0
C0158,Gold,2021-11-13,26,Female,Delhi,CA,High,7,651499,93071.29,Samsung,0.47,0.09,1.17,Medium,0,No,Needs Attention,Low,Audio,Samsung,Online,3,1,0.9141008892878475,28.833333333333332,0.5061100071529455,1,7,651499.0,651499.0,93071.28571428571,1.1666666666666667,1,6510.0,3072.0,47.18894001967905,57.14285714285714,0.40183126173730377,930.0,61.0,21.0,0.0,0.0,0.0,0.0,100.0,66.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,108583.16666666667,6121682.6,1302998.0,195418.98,40.0,0.0,10.0,69.7377880039358,0,0,1
C0159,Gold,2019-10-23,56,Male,Bengaluru,Manager,Medium,4,286604,71651.0,Sony,0.44,0.07,0.67,Medium,2,No,Needs Attention,Low,Audio,Sony,App,2,2,0.8112781215737428,52.0,0.3775791156161752,3,4,286604.0,286604.0,71651.0,0.6666666666666666,3,2864.0,1247.0,43.54050264126919,0.0,0.38076335761598973,716.0,29.0,7.75,0.0,0.0,0.0,0.0,65.75,57.779999999999994,1.0,0.0,0.5,47767.333333333336,3873175.48,573208.0,85968.73,40.0,0.0,10.0,66.54210052825384,0,0,1
C0160,Gold,2024-09-01,57,Male,Pune,Engineer,Low,9,781863,86873.67,Apple,0.38,0.02,1.5,Medium,15,No,Critical,Low,Audio,Apple,App,4,3,0.9182958311690994,20.625,0.7222380871081459,16,9,781863.0,781863.0,86873.66666666667,1.5,16,7813.0,2998.0,38.37194414645854,44.44444444444444,0.3254804035115835,868.1111111111111,99.0,16.22222222222222,0.0,0.0,0.0,0.0,100.0,66.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,130310.5,2966905.18,1563726.0,234528.92,10.0,0.0,10.0,67.97438882929171,0,0,1
C0161,Platinum,2020-08-04,25,Male,Mumbai,Engineer,Medium,4,555174,138793.5,Google Nest,0.38,0.0,0.67,Medium,0,No,Critical,Low,Security,Google Nest,Online,2,1,0.99999999711461,17.666666666666668,0.07197566955742697,1,4,555174.0,555174.0,138793.5,0.6666666666666666,1,5549.0,2105.0,37.93476295200079,25.0,0.3108387473259912,1387.25,43.0,22.0,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.5,92529.0,6633208.31,1110348.0,166531.15,10.0,0.0,10.0,75.38695259040016,0,0,1
C0162,Platinum,2020-06-28,41,Female,Ahmedabad,CA,Low,9,1111410,123490.0,Samsung,0.43,0.19,1.5,High,29,No,Needs Attention,Low,Smartphone,Samsung,App,4,3,0.9182958311690994,18.5,0.6910555819061266,30,9,1111410.0,1111410.0,123490.0,1.5,30,11109.0,4780.0,43.028175314584416,55.55555555555556,0.40798907442131355,1234.3333333333333,106.0,17.77777777777778,0.0,0.0,0.0,0.0,100.0,78.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,185235.0,13504278.11,2222820.0,333375.2,40.0,0.0,10.0,80.0056350629169,1,0,1
C0163,Silver,2022-12-30,52,Female,Bengaluru,Manager,High,4,289440,72360.0,Samsung,0.14,0.2,0.67,Medium,57,No,Critical,Low,Audio,Samsung,Online,2,1,0.8112781215737428,23.666666666666668,0.3731674845919351,58,4,289440.0,289440.0,72360.0,0.6666666666666666,58,2892.0,406.0,14.038727475661384,25.0,0.09975429950920318,723.0,48.0,13.5,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.25,48240.0,2066692.73,578880.0,86827.94,10.0,0.0,10.0,55.60774549513228,0,0,0
C0164,Silver,2025-06-09,22,Male,Delhi,Business,Medium,4,349950,87487.5,Google Nest,0.28,0.04,0.67,Medium,64,No,Critical,Low,Smart Home,Google Nest,Offline,1,1,0.0,27.666666666666668,1.2488321461222496,65,4,349950.0,349950.0,87487.5,0.6666666666666666,65,3498.0,980.0,28.016009067993114,25.0,0.21495942045413596,874.5,58.0,24.25,0.0,0.0,0.0,0.0,100.0,66.0,0.25,0.75,0.0,58325.0,789483.37,699900.0,104975.2,10.0,0.0,10.0,58.40320181359862,0,1,0
C0165,Gold,2023-03-30,45,Male,Hyderabad,Doctor,Low,5,526488,105297.6,Apple,0.45,0.01,0.83,Medium,7,No,Needs Attention,Low,Audio,Apple,App,3,3,0.8649735179872096,42.5,0.07721039362357181,8,5,526488.0,526488.0,105297.6,0.8333333333333334,8,5262.0,2375.0,45.13492959875536,40.0,0.3809141934548289,1052.4,52.0,20.8,0.0,0.0,0.0,0.0,100.0,66.0,0.8,0.2,0.2,87748.0,3499829.88,1052976.0,157922.65,40.0,0.0,10.0,69.32698591975107,0,0,1
C0166,Bronze,2019-09-22,27,Male,Bengaluru,Manager,Low,7,435883,62269.0,Samsung,0.42,0.22,1.17,Medium,62,No,Needs Attention,Low,Audio,Samsung,Offline,2,2,0.9852281331488615,18.166666666666668,0.6491296797512511,63,7,435883.0,435883.0,62269.0,1.1666666666666667,63,4355.0,1830.0,42.020665804774595,42.857142857142854,0.361946201815771,622.1428571428571,48.0,14.0,0.0,0.0,0.0,0.0,100.0,66.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,72647.16666666667,5964526.31,871766.0,130746.6,40.0,0.0,10.0,53.70413316095492,0,1,0
C0167,Gold,2023-06-05,40,Female,Delhi,Student,Medium,7,582207,83172.43,Samsung,0.29,0.18,1.17,Medium,49,No,Critical,Low,TV,Samsung,Offline,3,2,0.8699155270429084,18.0,1.0890579734151185,50,7,582207.0,582207.0,83172.42857142857,1.1666666666666667,50,5819.0,1705.0,29.300567057397203,71.42857142857143,0.23543220072434107,831.2857142857143,76.0,19.714285714285715,0.0,0.0,0.0,0.0,100.0,66.0,0.5714285714285714,0.42857142857142855,0.2857142857142857,97034.5,3656626.58,1164414.0,174645.05,10.0,0.0,10.0,66.16011341147944,0,0,1
C0168,Silver,2021-01-20,54,Male,Ahmedabad,Doctor,Low,10,875737,87573.7,Sony,0.3,0.19,1.67,High,48,No,Critical,Low,TV,Sony,App,3,3,0.8586727083425374,14.444444444444445,0.44710205248624924,49,10,875737.0,875737.0,87573.7,1.6666666666666667,49,8753.0,2595.0,29.646978145039444,70.0,0.2615663740937744,875.3,102.0,24.5,0.0,0.0,0.0,0.0,100.0,78.0,0.7,0.3,0.3,145956.16666666666,9652887.51,1751474.0,262695.15,10.0,0.0,10.0,62.32939562900789,1,0,0
C0169,Silver,2021-11-06,56,Female,Ahmedabad,Student,High,9,870288,96698.67,Google Nest,0.42,0.09,1.5,High,19,No,Needs Attention,Low,Security,Google Nest,Online,4,3,0.8763576366044623,18.625,0.9392334318241444,20,9,870288.0,870288.0,96698.66666666667,1.5,20,8698.0,3614.0,41.54978151120973,22.22222222222222,0.35831846087812963,966.4444444444445,93.0,18.555555555555557,0.0,0.0,0.0,0.0,100.0,78.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,145048.0,8210848.59,1740576.0,261050.26,40.0,0.0,10.0,64.70995630224195,1,0,0
C0170,Silver,2022-11-15,38,Male,Pune,CA,Low,4,273318,68329.5,Bose,0.31,0.36,0.67,Medium,51,No,Critical,Low,Audio,Bose,Online,4,3,0.9999999971146099,36.666666666666664,0.8595554738957305,52,4,273318.0,273318.0,68329.5,0.6666666666666666,52,2730.0,856.0,31.355311240456736,25.0,0.26783479265383353,682.5,55.0,13.5,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.5,45553.0,2018923.93,546636.0,81986.84,10.0,0.0,10.0,59.071062248091344,0,0,0
C0171,Silver,2025-02-26,38,Male,Delhi,Manager,High,8,805297,100662.12,Sony,0.25,0.14,1.33,Medium,33,No,Critical,Low,TV,Sony,Online,4,3,0.9528195282293931,19.857142857142858,0.8926136757909768,34,8,805297.0,805297.0,100662.125,1.3333333333333333,34,8049.0,2037.0,25.307491582423292,62.5,0.21095691775998662,1006.125,96.0,18.375,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.625,134216.16666666666,2270926.52,1610594.0,241568.73,10.0,0.0,10.0,57.861498316484656,1,0,0
C0172,Gold,2021-04-06,31,Male,Delhi,Business,Low,6,855247,142541.17,Samsung,0.61,0.14,1.0,Medium,17,No,Needs Attention,Low,Audio,Samsung,Online,3,2,0.9206198329835873,32.0,0.8475145880621715,18,6,855247.0,855247.0,142541.16666666666,1.0,18,8550.0,5178.0,60.56140343793987,33.33333333333333,0.5635611661258586,1425.0,40.0,17.166666666666668,0.0,0.0,0.0,0.0,97.16666666666667,65.32,0.8333333333333334,0.16666666666666666,0.16666666666666666,142541.16666666666,9071120.82,1710494.0,256522.32,40.0,0.0,10.0,72.20828068758797,1,0,1
C0173,Gold,2023-03-16,55,Male,Pune,Business,Medium,4,423412,105853.0,Samsung,0.42,0.19,0.67,Medium,68,No,Needs Attention,Low,Audio,Samsung,App,3,2,0.9463946276264684,35.666666666666664,0.49145367530343304,69,4,423412.0,423412.0,105853.0,0.6666666666666666,69,4232.0,1772.0,41.871455477619435,25.0,0.350544015132455,1058.0,62.0,15.75,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.75,70568.66666666667,2847090.68,846824.0,127005.88,40.0,0.0,10.0,68.67429109552388,0,1,1
C0174,Gold,2024-09-20,40,Female,Pune,CA,Low,6,328538,54756.33,Apple,0.41,0.01,1.0,Medium,10,No,Needs Attention,Low,Audio,Apple,App,3,3,0.9206198329835873,29.6,0.9466558341339432,11,6,328538.0,328538.0,54756.333333333336,1.0,11,3282.0,1337.0,40.73735514705254,33.33333333333333,0.3509186342495574,547.0,85.0,17.666666666666668,0.0,0.0,0.0,0.0,100.0,66.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,54756.333333333336,1212509.85,657076.0,98548.03,40.0,0.0,10.0,68.44747102941051,0,0,1
C0175,Platinum,2021-10-19,55,Male,Delhi,CA,Medium,7,571444,81634.86,Samsung,0.56,0.0,1.17,Medium,20,No,Needs Attention,Low,Audio,Samsung,Offline,4,3,0.9211854937031643,16.166666666666668,0.513602298415517,21,7,571444.0,571444.0,81634.85714285714,1.1666666666666667,21,5711.0,3197.0,55.979688222763635,57.14285714285714,0.5085905178037059,815.8571428571429,68.0,22.571428571428573,0.0,0.0,0.0,0.0,100.0,66.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,95240.66666666667,5447687.91,1142888.0,171401.23,40.0,0.0,10.0,78.99593764455273,0,0,1
C0176,Platinum,2020-09-24,40,Male,Bengaluru,Business,Low,8,715455,89431.88,Sony,0.5,0.21,1.33,High,0,No,Needs Attention,Low,TV,Sony,App,2,1,0.8112781215737428,25.571428571428573,1.115975356550868,1,8,715455.0,715455.0,89431.875,1.3333333333333333,1,7150.0,3581.0,50.083916013868645,37.5,0.460875160282014,893.75,99.0,20.5,0.0,0.0,0.0,0.0,100.0,78.0,0.875,0.125,0.125,119242.5,8348444.11,1430910.0,214600.69,40.0,0.0,10.0,81.41678320277373,0,0,1
C0177,Gold,2023-04-07,53,Male,Hyderabad,Doctor,Low,4,316988,79247.0,Google Nest,0.4,0.03,0.67,Medium,34,No,Needs Attention,Low,Smart Home,Google Nest,App,3,2,0.9463946276264684,35.333333333333336,0.8099430761855958,35,4,316988.0,316988.0,79247.0,0.6666666666666666,35,3167.0,1264.0,39.91158812784468,25.0,0.33733653499509864,791.75,50.0,11.5,0.0,0.0,0.0,0.0,100.0,66.0,1.0,0.0,0.5,52831.333333333336,2093292.42,633976.0,95083.76,40.0,0.0,10.0,68.28231762556894,0,0,1
C0178,Gold,2025-06-13,40,Female,Pune,Engineer,Medium,9,1063472,118163.56,Apple,0.32,0.09,1.5,High,0,No,Critical,Low,Audio,Apple,Offline,3,2,0.9656336044121073,19.625,0.601902655160461,1,9,1063472.0,1063472.0,118163.55555555556,1.5,1,10632.0,3379.0,31.78141456754946,44.44444444444444,0.2810680416893462,1181.3333333333333,124.0,19.11111111111111,0.0,0.0,0.0,0.0,100.0,78.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,177245.33333333334,2375888.16,2126944.0,319007.81,10.0,0.0,10.0,70.25628291350989,1,0,1
C0179,Silver,2020-09-30,55,Female,Pune,Student,Medium,6,545857,90976.17,Samsung,0.24,0.08,1.0,Medium,5,No,Critical,Low,TV,Samsung,Online,5,3,0.9697238967615727,34.6,0.7143054396619599,6,6,545857.0,545857.0,90976.16666666667,1.0,6,5454.0,1291.0,23.670700359973047,50.0,0.19072241070952517,909.0,65.0,23.5,0.0,0.0,0.0,0.0,100.0,66.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,90976.16666666667,6351518.82,1091714.0,163744.19,10.0,0.0,10.0,57.53414007199461,0,0,0
C0180,Platinum,2021-08-04,34,Female,Ahmedabad,Doctor,Medium,5,506257,101251.4,Apple,0.26,0.28,0.83,Medium,36,No,Critical,Low,Audio,Apple,App,2,2,0.9709505915692787,31.0,0.4868183475261019,37,5,506257.0,506257.0,101251.4,0.8333333333333334,37,5060.0,1329.0,26.26482208248059,100.0,0.20985314983443368,1012.0,52.0,14.2,0.0,0.0,0.0,0.0,100.0,66.0,0.6,0.4,0.2,84376.16666666667,5036927.96,1012514.0,151863.81,10.0,0.0,10.0,73.05296441649611,0,0,1
C0181,Gold,2021-09-08,58,Female,Delhi,Engineer,Low,8,728347,91043.38,Google Nest,0.41,0.04,1.33,High,9,No,Needs Attention,Low,Smart Home,Google Nest,Online,3,2,0.8194483691420859,20.857142857142858,1.1776138373756007,10,8,728347.0,728347.0,91043.375,1.3333333333333333,10,7279.0,2969.0,40.7885698024611,50.0,0.36084103018857433,909.875,73.0,23.125,0.0,0.0,0.0,0.0,100.0,78.0,0.875,0.125,0.25,121391.16666666667,7106991.67,1456694.0,218474.41,40.0,0.0,10.0,72.05771396049222,0,0,1
C0182,Gold,2021-09-04,34,Male,Ahmedabad,CA,High,6,681265,113544.17,Apple,0.48,0.11,1.0,Medium,22,No,Needs Attention,Low,Smartphone,Apple,App,4,2,0.8962406222948989,27.8,0.6608059086167164,23,6,681265.0,681265.0,113544.16666666667,1.0,23,6810.0,3273.0,48.06167393823543,100.0,0.41790091877183233,1135.0,39.0,15.833333333333334,0.0,0.0,0.0,0.0,93.83333333333333,64.52,0.6666666666666666,0.3333333333333333,0.16666666666666666,113544.16666666667,6662501.25,1362530.0,204346.77,40.0,0.0,10.0,69.46833478764708,0,0,1
C0183,Silver,2025-02-26,54,Female,Hyderabad,Engineer,High,7,657729,93961.29,Sony,0.38,0.13,1.17,High,93,No,Critical,Low,Gaming,Sony,App,4,2,0.8322488867148407,11.166666666666666,0.3208608312093099,94,7,657729.0,657729.0,93961.28571428571,1.1666666666666667,94,6574.0,2501.0,38.04380888645603,57.14285714285714,0.3269708454347355,939.1428571428571,99.0,23.142857142857142,0.0,0.0,0.0,0.0,100.0,78.0,0.7142857142857143,0.2857142857142857,0.5714285714285714,109621.5,1854786.78,1315458.0,197293.69,10.0,0.0,10.0,64.0087617772912,0,1,0
C0184,Bronze,2020-02-16,22,Female,Delhi,Engineer,Medium,8,703779,87972.38,Apple,0.33,0.24,1.33,Medium,65,No,Critical,Low,Watch,Apple,Offline,4,3,0.8749999971146099,16.0,0.49413506417324365,66,8,703779.0,703779.0,87972.375,1.3333333333333333,66,7034.0,2344.0,33.32385551133942,37.5,0.28529698115226754,879.25,71.0,11.625,0.0,0.0,0.0,0.0,100.0,66.0,0.5,0.5,0.25,117296.5,9063864.25,1407558.0,211110.26,10.0,0.0,10.0,51.96477110226788,0,1,0
C0185,Platinum,2021-03-24,60,Male,Delhi,Doctor,High,10,1043071,104307.1,Bose,0.49,0.02,1.67,High,2,No,Needs Attention,Low,Audio,Bose,Online,4,3,0.8804820208364506,18.77777777777778,0.6553542589948066,3,10,1043071.0,1043071.0,104307.1,1.6666666666666667,3,10426.0,5127.0,49.17513902822258,50.0,0.45315538231115843,1042.6,92.0,17.1,0.0,0.0,0.0,0.0,100.0,78.0,0.7,0.3,0.3,173845.16666666666,11137513.76,2086142.0,312870.03,40.0,0.0,10.0,81.23502780564452,1,0,1
